district_code,district_name,state_name,year,month,add_outbreak,cholera_outbreak,typhoid_outbreak
000102,Bastar,Chhattisgarh,2020,9,0,0,0
000102,Bastar,Chhattisgarh,2020,10,0,0,0
000102,Bastar,Chhattisgarh,2020,11,0,0,0
000102,Bastar,Chhattisgarh,2020,12,0,0,0
000102,Bastar,Chhattisgarh,2021,1,0,0,0
000102,Bastar,Chhattisgarh,2021,2,0,0,0
000102,Bastar,Chhattisgarh,2021,3,0,0,0
000102,Bastar,Chhattisgarh,2021,4,0,0,0
000102,Bastar,Chhattisgarh,2021,5,0,0,0
000102,Bastar,Chhattisgarh,2021,6,0,0,0
000102,Bastar,Chhattisgarh,2021,7,0,0,0
000102,Bastar,Chhattisgarh,2021,8,0,0,0
000102,Bastar,Chhattisgarh,2021,9,0,0,0
000102,Bastar,Chhattisgarh,2021,10,0,0,1
000102,Bastar,Chhattisgarh,2021,11,0,0,0
000102,Bastar,Chhattisgarh,2021,12,0,0,0
000102,Bastar,Chhattisgarh,2022,1,0,0,1
000102,Bastar,Chhattisgarh,2022,2,0,0,0
000102,Bastar,Chhattisgarh,2022,3,0,0,0
000102,Bastar,Chhattisgarh,2022,4,0,0,0
000102,Bastar,Chhattisgarh,2022,5,0,0,0
000102,Bastar,Chhattisgarh,2022,6,0,0,0
000102,Bastar,Chhattisgarh,2022,7,0,0,0
000102,Bastar,Chhattisgarh,2022,8,0,0,0
000102,Bastar,Chhattisgarh,2022,9,0,0,0
000102,Bastar,Chhattisgarh,2022,10,0,0,0
000102,Bastar,Chhattisgarh,2022,11,0,0,0
000102,Bastar,Chhattisgarh,2022,12,0,0,0
000102,Bastar,Chhattisgarh,2023,1,0,0,0
000102,Bastar,Chhattisgarh,2023,2,0,0,0
000102,Bastar,Chhattisgarh,2023,3,0,0,0
000102,Bastar,Chhattisgarh,2023,4,0,0,0
000102,Bastar,Chhattisgarh,2023,5,0,0,0
000102,Bastar,Chhattisgarh,2023,6,0,0,0
000102,Bastar,Chhattisgarh,2023,7,1,0,0
000102,Bastar,Chhattisgarh,2023,8,0,0,0
000102,Bastar,Chhattisgarh,2023,9,0,0,1
000102,Bastar,Chhattisgarh,2023,10,0,0,0
000102,Bastar,Chhattisgarh,2023,11,0,0,0
000102,Bastar,Chhattisgarh,2023,12,0,1,0
000103,Bilaspur,Chhattisgarh,2019,1,0,0,0
000103,Bilaspur,Chhattisgarh,2019,2,0,0,0
000103,Bilaspur,Chhattisgarh,2019,3,0,0,0
000103,Bilaspur,Chhattisgarh,2019,4,0,0,0
000103,Bilaspur,Chhattisgarh,2019,5,0,0,0
000103,Bilaspur,Chhattisgarh,2019,6,0,0,0
000103,Bilaspur,Chhattisgarh,2019,7,0,0,0
000103,Bilaspur,Chhattisgarh,2019,8,0,0,0
000103,Bilaspur,Chhattisgarh,2019,9,0,0,0
000103,Bilaspur,Chhattisgarh,2019,10,0,0,0
000103,Bilaspur,Chhattisgarh,2019,11,0,0,0
000103,Bilaspur,Chhattisgarh,2019,12,0,0,0
000103,Bilaspur,Chhattisgarh,2020,1,0,0,0
000103,Bilaspur,Chhattisgarh,2020,2,0,0,0
000103,Bilaspur,Chhattisgarh,2020,3,0,0,0
000103,Bilaspur,Chhattisgarh,2020,4,0,0,0
000103,Bilaspur,Chhattisgarh,2020,5,0,0,0
000103,Bilaspur,Chhattisgarh,2020,6,1,0,0
000103,Bilaspur,Chhattisgarh,2020,7,1,0,0
000103,Bilaspur,Chhattisgarh,2020,8,0,0,0
000103,Bilaspur,Chhattisgarh,2020,9,1,0,0
000103,Bilaspur,Chhattisgarh,2020,10,0,0,0
000103,Bilaspur,Chhattisgarh,2020,11,0,0,0
000103,Bilaspur,Chhattisgarh,2020,12,0,0,0
000103,Bilaspur,Chhattisgarh,2021,1,0,0,0
000103,Bilaspur,Chhattisgarh,2021,2,0,0,0
000103,Bilaspur,Chhattisgarh,2021,3,0,0,1
000103,Bilaspur,Chhattisgarh,2021,4,0,0,0
000103,Bilaspur,Chhattisgarh,2021,5,0,0,0
000103,Bilaspur,Chhattisgarh,2021,6,0,0,0
000103,Bilaspur,Chhattisgarh,2021,7,0,0,0
000103,Bilaspur,Chhattisgarh,2021,8,0,0,0
000103,Bilaspur,Chhattisgarh,2021,9,0,0,0
000103,Bilaspur,Chhattisgarh,2021,10,0,0,0
000103,Bilaspur,Chhattisgarh,2021,11,0,0,0
000103,Bilaspur,Chhattisgarh,2021,12,0,0,1
000103,Bilaspur,Chhattisgarh,2022,1,1,0,0
000103,Bilaspur,Chhattisgarh,2022,2,0,0,0
000103,Bilaspur,Chhattisgarh,2022,3,0,0,0
000103,Bilaspur,Chhattisgarh,2022,4,0,0,0
000103,Bilaspur,Chhattisgarh,2022,5,0,0,0
000103,Bilaspur,Chhattisgarh,2022,6,0,0,0
000103,Bilaspur,Chhattisgarh,2022,7,0,0,0
000103,Bilaspur,Chhattisgarh,2022,8,0,0,0
000103,Bilaspur,Chhattisgarh,2022,9,0,0,0
000103,Bilaspur,Chhattisgarh,2022,10,0,0,0
000103,Bilaspur,Chhattisgarh,2022,11,0,0,0
000103,Bilaspur,Chhattisgarh,2022,12,0,0,0
000103,Bilaspur,Chhattisgarh,2023,1,0,0,0
000103,Bilaspur,Chhattisgarh,2023,2,0,0,0
000103,Bilaspur,Chhattisgarh,2023,3,0,0,0
000103,Bilaspur,Chhattisgarh,2023,4,0,0,0
000103,Bilaspur,Chhattisgarh,2023,5,0,0,0
000103,Bilaspur,Chhattisgarh,2023,6,0,0,1
000103,Bilaspur,Chhattisgarh,2023,7,0,0,0
000103,Bilaspur,Chhattisgarh,2023,8,0,0,0
000103,Bilaspur,Chhattisgarh,2023,9,0,0,0
000103,Bilaspur,Chhattisgarh,2023,10,0,0,0
000103,Bilaspur,Chhattisgarh,2023,11,0,0,0
000103,Bilaspur,Chhattisgarh,2023,12,0,0,0
000104,Dantewada,Chhattisgarh,2019,1,0,0,0
000104,Dantewada,Chhattisgarh,2019,2,0,0,0
000104,Dantewada,Chhattisgarh,2019,3,0,0,0
000104,Dantewada,Chhattisgarh,2019,4,0,0,1
000104,Dantewada,Chhattisgarh,2019,5,0,0,0
000104,Dantewada,Chhattisgarh,2019,6,1,0,0
000104,Dantewada,Chhattisgarh,2019,7,0,1,0
000104,Dantewada,Chhattisgarh,2019,8,0,0,0
000104,Dantewada,Chhattisgarh,2019,9,0,0,0
000104,Dantewada,Chhattisgarh,2019,10,0,0,0
000104,Dantewada,Chhattisgarh,2019,11,0,0,0
000104,Dantewada,Chhattisgarh,2019,12,0,1,0
000104,Dantewada,Chhattisgarh,2020,1,0,0,0
000104,Dantewada,Chhattisgarh,2020,2,0,0,0
000104,Dantewada,Chhattisgarh,2020,3,0,0,0
000104,Dantewada,Chhattisgarh,2020,4,0,0,0
000104,Dantewada,Chhattisgarh,2020,5,0,0,0
000104,Dantewada,Chhattisgarh,2020,6,0,0,0
000104,Dantewada,Chhattisgarh,2020,7,0,0,0
000104,Dantewada,Chhattisgarh,2020,8,0,1,0
000104,Dantewada,Chhattisgarh,2020,9,0,0,0
000104,Dantewada,Chhattisgarh,2020,10,0,0,0
000104,Dantewada,Chhattisgarh,2020,11,0,0,0
000104,Dantewada,Chhattisgarh,2020,12,0,0,0
000104,Dantewada,Chhattisgarh,2021,1,0,0,0
000104,Dantewada,Chhattisgarh,2021,2,0,0,0
000104,Dantewada,Chhattisgarh,2021,3,0,0,0
000104,Dantewada,Chhattisgarh,2021,4,0,0,0
000104,Dantewada,Chhattisgarh,2021,5,0,0,0
000104,Dantewada,Chhattisgarh,2021,6,0,0,0
000104,Dantewada,Chhattisgarh,2021,7,0,0,1
000104,Dantewada,Chhattisgarh,2021,8,0,0,0
000104,Dantewada,Chhattisgarh,2021,9,1,0,0
000104,Dantewada,Chhattisgarh,2021,10,0,0,0
000104,Dantewada,Chhattisgarh,2021,11,0,0,0
000104,Dantewada,Chhattisgarh,2021,12,0,0,0
000104,Dantewada,Chhattisgarh,2022,1,0,0,0
000104,Dantewada,Chhattisgarh,2022,2,0,0,0
000104,Dantewada,Chhattisgarh,2022,3,0,0,0
000104,Dantewada,Chhattisgarh,2022,4,0,0,0
000104,Dantewada,Chhattisgarh,2022,5,0,0,0
000104,Dantewada,Chhattisgarh,2022,6,0,0,0
000104,Dantewada,Chhattisgarh,2022,7,0,0,0
000104,Dantewada,Chhattisgarh,2022,8,0,0,0
000104,Dantewada,Chhattisgarh,2022,9,0,0,0
000104,Dantewada,Chhattisgarh,2022,10,0,0,0
000104,Dantewada,Chhattisgarh,2022,11,0,0,0
000104,Dantewada,Chhattisgarh,2022,12,0,0,0
000104,Dantewada,Chhattisgarh,2023,1,0,0,0
000104,Dantewada,Chhattisgarh,2023,2,0,1,0
000104,Dantewada,Chhattisgarh,2023,3,0,0,0
000104,Dantewada,Chhattisgarh,2023,4,0,0,0
000104,Dantewada,Chhattisgarh,2023,5,0,0,0
000104,Dantewada,Chhattisgarh,2023,6,0,0,0
000104,Dantewada,Chhattisgarh,2023,7,0,0,0
000104,Dantewada,Chhattisgarh,2023,8,0,0,0
000104,Dantewada,Chhattisgarh,2023,9,1,0,0
000104,Dantewada,Chhattisgarh,2023,10,0,0,0
000104,Dantewada,Chhattisgarh,2023,11,0,0,0
000104,Dantewada,Chhattisgarh,2023,12,0,0,0
000105,Dhamtari,Chhattisgarh,2019,1,0,0,0
000105,Dhamtari,Chhattisgarh,2019,2,0,0,0
000105,Dhamtari,Chhattisgarh,2019,3,0,0,0
000105,Dhamtari,Chhattisgarh,2019,4,0,0,0
000105,Dhamtari,Chhattisgarh,2019,5,0,0,1
000105,Dhamtari,Chhattisgarh,2019,6,0,0,0
000105,Dhamtari,Chhattisgarh,2019,7,0,0,0
000105,Dhamtari,Chhattisgarh,2019,8,0,0,0
000105,Dhamtari,Chhattisgarh,2019,9,0,0,0
000105,Dhamtari,Chhattisgarh,2019,10,0,0,0
000105,Dhamtari,Chhattisgarh,2019,11,0,0,0
000105,Dhamtari,Chhattisgarh,2019,12,0,0,0
000105,Dhamtari,Chhattisgarh,2020,1,0,0,0
000105,Dhamtari,Chhattisgarh,2020,2,0,0,0
000105,Dhamtari,Chhattisgarh,2020,3,0,0,0
000105,Dhamtari,Chhattisgarh,2020,4,0,0,0
000105,Dhamtari,Chhattisgarh,2020,5,0,0,0
000105,Dhamtari,Chhattisgarh,2020,6,0,0,0
000105,Dhamtari,Chhattisgarh,2020,7,0,0,0
000105,Dhamtari,Chhattisgarh,2020,8,1,0,0
000105,Dhamtari,Chhattisgarh,2020,9,0,0,0
000105,Dhamtari,Chhattisgarh,2020,10,0,0,0
000105,Dhamtari,Chhattisgarh,2020,11,0,0,0
000105,Dhamtari,Chhattisgarh,2020,12,0,0,0
000105,Dhamtari,Chhattisgarh,2021,1,0,0,0
000105,Dhamtari,Chhattisgarh,2021,2,0,0,0
000105,Dhamtari,Chhattisgarh,2021,3,0,0,0
000105,Dhamtari,Chhattisgarh,2021,4,0,0,0
000105,Dhamtari,Chhattisgarh,2021,5,1,0,0
000105,Dhamtari,Chhattisgarh,2021,6,0,0,0
000105,Dhamtari,Chhattisgarh,2021,7,0,0,0
000105,Dhamtari,Chhattisgarh,2021,8,0,1,0
000105,Dhamtari,Chhattisgarh,2021,9,1,0,1
000105,Dhamtari,Chhattisgarh,2021,10,0,0,0
000105,Dhamtari,Chhattisgarh,2021,11,0,0,0
000105,Dhamtari,Chhattisgarh,2021,12,0,0,0
000105,Dhamtari,Chhattisgarh,2022,1,0,0,0
000105,Dhamtari,Chhattisgarh,2022,2,0,0,1
000105,Dhamtari,Chhattisgarh,2022,3,0,0,0
000105,Dhamtari,Chhattisgarh,2022,4,0,0,0
000105,Dhamtari,Chhattisgarh,2022,5,0,0,0
000105,Dhamtari,Chhattisgarh,2022,6,0,0,0
000105,Dhamtari,Chhattisgarh,2022,7,0,0,0
000105,Dhamtari,Chhattisgarh,2022,8,0,0,0
000105,Dhamtari,Chhattisgarh,2022,9,0,0,0
000105,Dhamtari,Chhattisgarh,2022,10,0,0,0
000105,Dhamtari,Chhattisgarh,2022,11,0,0,0
000105,Dhamtari,Chhattisgarh,2022,12,0,0,0
000105,Dhamtari,Chhattisgarh,2023,1,0,0,0
000105,Dhamtari,Chhattisgarh,2023,2,0,0,0
000105,Dhamtari,Chhattisgarh,2023,3,0,0,0
000105,Dhamtari,Chhattisgarh,2023,4,0,0,0
000105,Dhamtari,Chhattisgarh,2023,5,0,0,0
000105,Dhamtari,Chhattisgarh,2023,6,0,0,0
000105,Dhamtari,Chhattisgarh,2023,7,1,0,0
000105,Dhamtari,Chhattisgarh,2023,8,0,1,0
000105,Dhamtari,Chhattisgarh,2023,9,0,0,0
000105,Dhamtari,Chhattisgarh,2023,10,0,0,0
000105,Dhamtari,Chhattisgarh,2023,11,0,0,0
000105,Dhamtari,Chhattisgarh,2023,12,0,0,0
000106,Durg,Chhattisgarh,2019,1,0,0,0
000106,Durg,Chhattisgarh,2019,2,0,0,0
000106,Durg,Chhattisgarh,2019,3,0,0,0
000106,Durg,Chhattisgarh,2019,4,0,1,0
000106,Durg,Chhattisgarh,2019,5,0,0,0
000106,Durg,Chhattisgarh,2019,6,1,0,0
000106,Durg,Chhattisgarh,2019,7,0,0,0
000106,Durg,Chhattisgarh,2019,8,0,0,1
000106,Durg,Chhattisgarh,2019,9,1,0,0
000106,Durg,Chhattisgarh,2019,10,0,0,0
000106,Durg,Chhattisgarh,2019,11,0,0,0
000106,Durg,Chhattisgarh,2019,12,0,0,0
000106,Durg,Chhattisgarh,2020,1,0,0,0
000106,Durg,Chhattisgarh,2020,2,0,0,0
000106,Durg,Chhattisgarh,2020,3,0,0,0
000106,Durg,Chhattisgarh,2020,4,0,0,0
000106,Durg,Chhattisgarh,2020,5,0,0,0
000106,Durg,Chhattisgarh,2020,6,0,1,0
000106,Durg,Chhattisgarh,2020,7,0,0,0
000106,Durg,Chhattisgarh,2020,8,0,0,0
000106,Durg,Chhattisgarh,2020,9,1,0,0
000106,Durg,Chhattisgarh,2020,10,0,0,0
000106,Durg,Chhattisgarh,2020,11,0,0,0
000106,Durg,Chhattisgarh,2020,12,0,0,0
000106,Durg,Chhattisgarh,2021,1,0,0,0
000106,Durg,Chhattisgarh,2021,2,0,0,0
000106,Durg,Chhattisgarh,2021,3,0,0,0
000106,Durg,Chhattisgarh,2021,4,0,0,0
000106,Durg,Chhattisgarh,2021,5,0,0,0
000106,Durg,Chhattisgarh,2021,6,0,0,0
000106,Durg,Chhattisgarh,2021,7,0,0,0
000106,Durg,Chhattisgarh,2021,8,0,0,0
000106,Durg,Chhattisgarh,2021,9,0,0,0
000106,Durg,Chhattisgarh,2021,10,0,0,0
000106,Durg,Chhattisgarh,2021,11,1,0,0
000106,Durg,Chhattisgarh,2021,12,0,0,1
000106,Durg,Chhattisgarh,2022,1,0,0,0
000106,Durg,Chhattisgarh,2022,2,0,0,0
000106,Durg,Chhattisgarh,2022,3,0,0,0
000106,Durg,Chhattisgarh,2022,4,0,0,0
000106,Durg,Chhattisgarh,2022,5,1,0,1
000106,Durg,Chhattisgarh,2022,6,0,0,0
000106,Durg,Chhattisgarh,2022,7,0,0,0
000106,Durg,Chhattisgarh,2022,8,0,0,0
000106,Durg,Chhattisgarh,2022,9,0,0,0
000106,Durg,Chhattisgarh,2022,10,0,0,0
000106,Durg,Chhattisgarh,2022,11,0,0,0
000106,Durg,Chhattisgarh,2022,12,0,0,0
000106,Durg,Chhattisgarh,2023,1,0,0,0
000106,Durg,Chhattisgarh,2023,2,0,0,0
000106,Durg,Chhattisgarh,2023,3,0,0,0
000106,Durg,Chhattisgarh,2023,4,0,0,0
000106,Durg,Chhattisgarh,2023,5,0,0,0
000106,Durg,Chhattisgarh,2023,6,0,0,0
000106,Durg,Chhattisgarh,2023,7,0,0,0
000106,Durg,Chhattisgarh,2023,8,0,0,0
000106,Durg,Chhattisgarh,2023,9,0,0,0
000106,Durg,Chhattisgarh,2023,10,0,0,0
000106,Durg,Chhattisgarh,2023,11,0,0,0
000106,Durg,Chhattisgarh,2023,12,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,1,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,2,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,3,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,4,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,5,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,6,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,7,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,8,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,9,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,10,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,11,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2019,12,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,1,0,0,1
000107,Janjgir-Champa,Chhattisgarh,2020,2,1,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,3,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,4,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,5,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,6,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,7,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,8,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,9,0,0,1
000107,Janjgir-Champa,Chhattisgarh,2020,10,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,11,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2020,12,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,1,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,2,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,3,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,4,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,5,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,6,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,7,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,8,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,9,1,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,10,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,11,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2021,12,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,1,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,2,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,3,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,4,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,5,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,6,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,7,1,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,8,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,9,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,10,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,11,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2022,12,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,1,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,2,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,3,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,4,0,1,0
000107,Janjgir-Champa,Chhattisgarh,2023,5,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,6,0,1,0
000107,Janjgir-Champa,Chhattisgarh,2023,7,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,8,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,9,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,10,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,11,0,0,0
000107,Janjgir-Champa,Chhattisgarh,2023,12,0,0,0
000108,Jashpur,Chhattisgarh,2019,1,0,0,0
000108,Jashpur,Chhattisgarh,2019,2,0,0,0
000108,Jashpur,Chhattisgarh,2019,3,0,0,0
000108,Jashpur,Chhattisgarh,2019,4,0,0,0
000108,Jashpur,Chhattisgarh,2019,5,0,0,0
000108,Jashpur,Chhattisgarh,2019,6,0,0,0
000108,Jashpur,Chhattisgarh,2019,7,0,0,0
000108,Jashpur,Chhattisgarh,2019,8,1,0,0
000108,Jashpur,Chhattisgarh,2019,9,0,0,0
000108,Jashpur,Chhattisgarh,2019,10,0,0,0
000108,Jashpur,Chhattisgarh,2019,11,0,0,0
000108,Jashpur,Chhattisgarh,2019,12,0,1,0
000108,Jashpur,Chhattisgarh,2020,1,0,0,0
000108,Jashpur,Chhattisgarh,2020,2,0,0,0
000108,Jashpur,Chhattisgarh,2020,3,0,0,0
000108,Jashpur,Chhattisgarh,2020,4,0,0,0
000108,Jashpur,Chhattisgarh,2020,5,0,0,0
000108,Jashpur,Chhattisgarh,2020,6,0,1,0
000108,Jashpur,Chhattisgarh,2020,7,0,0,0
000108,Jashpur,Chhattisgarh,2020,8,0,1,0
000108,Jashpur,Chhattisgarh,2020,9,1,0,0
000108,Jashpur,Chhattisgarh,2020,10,0,0,0
000108,Jashpur,Chhattisgarh,2020,11,0,0,0
000108,Jashpur,Chhattisgarh,2020,12,0,0,0
000108,Jashpur,Chhattisgarh,2021,1,0,0,0
000108,Jashpur,Chhattisgarh,2021,2,0,0,0
000108,Jashpur,Chhattisgarh,2021,3,0,0,0
000108,Jashpur,Chhattisgarh,2021,4,0,0,0
000108,Jashpur,Chhattisgarh,2021,5,0,0,0
000108,Jashpur,Chhattisgarh,2021,6,0,0,0
000108,Jashpur,Chhattisgarh,2021,7,1,0,0
000108,Jashpur,Chhattisgarh,2021,8,0,0,0
000108,Jashpur,Chhattisgarh,2021,9,0,0,1
000108,Jashpur,Chhattisgarh,2021,10,0,0,0
000108,Jashpur,Chhattisgarh,2021,11,0,0,0
000108,Jashpur,Chhattisgarh,2021,12,0,0,0
000108,Jashpur,Chhattisgarh,2022,1,0,0,0
000108,Jashpur,Chhattisgarh,2022,2,0,0,0
000108,Jashpur,Chhattisgarh,2022,3,0,0,0
000108,Jashpur,Chhattisgarh,2022,4,0,0,0
000108,Jashpur,Chhattisgarh,2022,5,0,0,0
000108,Jashpur,Chhattisgarh,2022,6,0,0,0
000108,Jashpur,Chhattisgarh,2022,7,0,0,0
000108,Jashpur,Chhattisgarh,2022,8,0,0,0
000108,Jashpur,Chhattisgarh,2022,9,0,0,0
000108,Jashpur,Chhattisgarh,2022,10,0,0,0
000108,Jashpur,Chhattisgarh,2022,11,0,0,0
000108,Jashpur,Chhattisgarh,2022,12,0,0,0
000108,Jashpur,Chhattisgarh,2023,1,0,0,0
000108,Jashpur,Chhattisgarh,2023,2,0,0,0
000108,Jashpur,Chhattisgarh,2023,3,0,0,0
000108,Jashpur,Chhattisgarh,2023,4,0,0,1
000108,Jashpur,Chhattisgarh,2023,5,0,0,1
000108,Jashpur,Chhattisgarh,2023,6,0,0,0
000108,Jashpur,Chhattisgarh,2023,7,0,1,0
000108,Jashpur,Chhattisgarh,2023,8,0,0,0
000108,Jashpur,Chhattisgarh,2023,9,0,0,0
000108,Jashpur,Chhattisgarh,2023,10,0,0,0
000108,Jashpur,Chhattisgarh,2023,11,0,0,0
000108,Jashpur,Chhattisgarh,2023,12,0,0,0
000109,Kanker,Chhattisgarh,2019,1,0,0,0
000109,Kanker,Chhattisgarh,2019,2,0,0,0
000109,Kanker,Chhattisgarh,2019,3,1,0,0
000109,Kanker,Chhattisgarh,2019,4,1,0,0
000109,Kanker,Chhattisgarh,2019,5,0,0,0
000109,Kanker,Chhattisgarh,2019,6,0,0,0
000109,Kanker,Chhattisgarh,2019,7,0,0,0
000109,Kanker,Chhattisgarh,2019,8,0,0,0
000109,Kanker,Chhattisgarh,2019,9,0,0,0
000109,Kanker,Chhattisgarh,2019,10,0,0,0
000109,Kanker,Chhattisgarh,2019,11,0,0,0
000109,Kanker,Chhattisgarh,2019,12,0,0,0
000109,Kanker,Chhattisgarh,2020,1,0,0,0
000109,Kanker,Chhattisgarh,2020,2,0,0,0
000109,Kanker,Chhattisgarh,2020,3,0,0,0
000109,Kanker,Chhattisgarh,2020,4,0,0,0
000109,Kanker,Chhattisgarh,2020,5,0,0,0
000109,Kanker,Chhattisgarh,2020,6,1,1,0
000109,Kanker,Chhattisgarh,2020,7,0,0,0
000109,Kanker,Chhattisgarh,2020,8,1,0,0
000109,Kanker,Chhattisgarh,2020,9,0,0,0
000109,Kanker,Chhattisgarh,2020,10,0,0,0
000109,Kanker,Chhattisgarh,2020,11,0,0,0
000109,Kanker,Chhattisgarh,2020,12,0,0,0
000109,Kanker,Chhattisgarh,2021,1,0,0,0
000109,Kanker,Chhattisgarh,2021,2,0,0,0
000109,Kanker,Chhattisgarh,2021,3,0,0,0
000109,Kanker,Chhattisgarh,2021,4,0,0,0
000109,Kanker,Chhattisgarh,2021,5,0,0,0
000109,Kanker,Chhattisgarh,2021,6,0,0,0
000109,Kanker,Chhattisgarh,2021,7,0,0,0
000109,Kanker,Chhattisgarh,2021,8,0,0,0
000109,Kanker,Chhattisgarh,2021,9,0,1,0
000109,Kanker,Chhattisgarh,2021,10,0,0,0
000109,Kanker,Chhattisgarh,2021,11,0,0,0
000109,Kanker,Chhattisgarh,2021,12,0,0,0
000109,Kanker,Chhattisgarh,2022,1,0,0,0
000109,Kanker,Chhattisgarh,2022,2,0,0,0
000109,Kanker,Chhattisgarh,2022,3,0,0,0
000109,Kanker,Chhattisgarh,2022,4,0,0,0
000109,Kanker,Chhattisgarh,2022,5,1,0,0
000109,Kanker,Chhattisgarh,2022,6,0,0,0
000109,Kanker,Chhattisgarh,2022,7,0,1,0
000109,Kanker,Chhattisgarh,2022,8,0,0,0
000109,Kanker,Chhattisgarh,2022,9,0,0,1
000109,Kanker,Chhattisgarh,2022,10,0,0,0
000109,Kanker,Chhattisgarh,2022,11,0,0,0
000109,Kanker,Chhattisgarh,2022,12,0,0,0
000109,Kanker,Chhattisgarh,2023,1,0,0,0
000109,Kanker,Chhattisgarh,2023,2,0,0,0
000109,Kanker,Chhattisgarh,2023,3,0,0,0
000109,Kanker,Chhattisgarh,2023,4,0,0,0
000109,Kanker,Chhattisgarh,2023,5,0,0,0
000109,Kanker,Chhattisgarh,2023,6,0,0,0
000109,Kanker,Chhattisgarh,2023,7,0,0,0
000109,Kanker,Chhattisgarh,2023,8,0,0,0
000109,Kanker,Chhattisgarh,2023,9,0,0,0
000109,Kanker,Chhattisgarh,2023,10,0,0,0
000109,Kanker,Chhattisgarh,2023,11,0,0,0
000109,Kanker,Chhattisgarh,2023,12,0,0,0
000110,Kawardha,Chhattisgarh,2019,1,0,0,0
000110,Kawardha,Chhattisgarh,2019,2,0,0,1
000110,Kawardha,Chhattisgarh,2019,3,0,0,0
000110,Kawardha,Chhattisgarh,2019,4,0,0,0
000110,Kawardha,Chhattisgarh,2019,5,0,0,0
000110,Kawardha,Chhattisgarh,2019,6,0,1,0
000110,Kawardha,Chhattisgarh,2019,7,0,0,0
000110,Kawardha,Chhattisgarh,2019,8,0,0,0
000110,Kawardha,Chhattisgarh,2019,9,0,0,0
000110,Kawardha,Chhattisgarh,2019,10,0,0,0
000110,Kawardha,Chhattisgarh,2019,11,0,0,0
000110,Kawardha,Chhattisgarh,2019,12,0,0,0
000110,Kawardha,Chhattisgarh,2020,1,0,0,0
000110,Kawardha,Chhattisgarh,2020,2,0,0,0
000110,Kawardha,Chhattisgarh,2020,3,0,0,0
000110,Kawardha,Chhattisgarh,2020,4,0,0,0
