district_code,district_name,state_name,year,month,turbidity,ndci,cdom,ndwi,awei,lst_celsius
000011,Khammam,Andhra Pradesh,2022,2,0.0978,0.0555,0.4995,-0.0063,-0.3176,29.46
000011,Khammam,Andhra Pradesh,2022,3,0.1591,0.0644,0.5696,-0.1423,-0.0964,23.73
000011,Khammam,Andhra Pradesh,2022,4,0.0515,0.0381,0.7856,-0.0696,-0.2968,27.07
000011,Khammam,Andhra Pradesh,2022,5,0.0693,0.0287,0.7468,-0.2097,-0.0391,30.48
000011,Khammam,Andhra Pradesh,2022,6,0.1995,0.0601,0.6375,-0.1397,-0.1625,30.68
000011,Khammam,Andhra Pradesh,2022,7,0.2098,0.0408,0.6052,-0.0371,-0.2496,30.97
000011,Khammam,Andhra Pradesh,2022,8,0.1088,0.0681,0.5922,-0.0881,-0.1107,28.55
000011,Khammam,Andhra Pradesh,2022,9,0.1264,0.0521,0.7079,0.1073,-0.096,32.19
000011,Khammam,Andhra Pradesh,2022,10,0.0305,0.0547,0.4354,-0.2182,-0.2739,31.58
000011,Khammam,Andhra Pradesh,2022,11,0.1475,0.0573,0.3701,-0.1157,-0.1698,28.53
000011,Khammam,Andhra Pradesh,2022,12,0.0078,0.0233,0.5904,-0.0571,-0.4196,27.51
000011,Khammam,Andhra Pradesh,2023,1,0.1072,0.0755,0.7039,-0.0534,-0.28,22.28
000011,Khammam,Andhra Pradesh,2023,2,0.0803,0.08,0.809,-0.0432,-0.1571,29.14
000011,Khammam,Andhra Pradesh,2023,3,0.0722,0.0461,0.8504,-0.1754,-0.0385,27.03
000011,Khammam,Andhra Pradesh,2023,4,0.1663,0.0078,0.6879,-0.1589,-0.3415,28.66
000011,Khammam,Andhra Pradesh,2023,5,0.1505,0.0247,0.3751,-0.1073,-0.2087,29.64
000011,Khammam,Andhra Pradesh,2023,6,0.1925,0.0722,0.9383,-0.0071,-0.1446,24.37
000011,Khammam,Andhra Pradesh,2023,7,0.1319,0.0639,0.804,0.012,-0.2279,29.72
000011,Khammam,Andhra Pradesh,2023,8,0.1786,0.1198,0.7931,0.0359,-0.104,30.36
000011,Khammam,Andhra Pradesh,2023,9,0.2075,0.034,0.6076,-0.0868,-0.0721,32.89
000011,Khammam,Andhra Pradesh,2023,10,0.0702,-0.0217,0.5382,-0.0269,-0.1462,29.28
000011,Khammam,Andhra Pradesh,2023,11,0.086,0.0116,0.6773,-0.1667,0.0184,29.71
000011,Khammam,Andhra Pradesh,2023,12,0.071,0.0317,0.5861,-0.1192,-0.0883,28.56
000012,Krishna,Andhra Pradesh,2019,1,0.0634,0.1067,0.6074,-0.0385,-0.2608,29.09
000012,Krishna,Andhra Pradesh,2019,2,0.1156,-0.0067,0.9023,0.0033,-0.2397,24.69
000012,Krishna,Andhra Pradesh,2019,3,0.1174,0.0526,0.6534,-0.0847,-0.1494,32.34
000012,Krishna,Andhra Pradesh,2019,4,0.1284,0.0185,0.8044,0.0312,0.1152,24.63
000012,Krishna,Andhra Pradesh,2019,5,0.1121,-0.0125,0.683,-0.1439,-0.0077,25.68
000012,Krishna,Andhra Pradesh,2019,6,0.0605,0.0599,0.3637,0.0351,-0.3165,29.29
000012,Krishna,Andhra Pradesh,2019,7,0.0411,0.0644,0.9065,0.0039,-0.1963,29.11
000012,Krishna,Andhra Pradesh,2019,8,0.1459,0.0882,0.455,0.0224,-0.3804,27.31
000012,Krishna,Andhra Pradesh,2019,9,0.1206,0.093,0.6634,-0.1374,-0.2085,29.8
000012,Krishna,Andhra Pradesh,2019,10,0.096,0.0326,0.5279,-0.0443,-0.2518,27.74
000012,Krishna,Andhra Pradesh,2019,11,0.2085,0.0073,0.3222,-0.0373,-0.2679,27.05
000012,Krishna,Andhra Pradesh,2019,12,0.0609,0.0422,0.8398,-0.0358,-0.1138,23.75
000012,Krishna,Andhra Pradesh,2020,1,0.0424,-0.0352,0.4786,-0.0235,-0.1483,27.34
000012,Krishna,Andhra Pradesh,2020,2,0.0989,0.0293,0.6307,-0.0387,-0.3616,28.9
000012,Krishna,Andhra Pradesh,2020,3,0.1466,0.0375,0.7051,0.1252,-0.2104,29.18
000012,Krishna,Andhra Pradesh,2020,4,0.0631,0.0554,0.669,-0.0844,-0.302,28.62
000012,Krishna,Andhra Pradesh,2020,5,0.1731,0.0635,0.7443,-0.119,-0.125,28.84
000012,Krishna,Andhra Pradesh,2020,6,0.0975,0.0836,0.5112,-0.0756,-0.0911,30.09
000012,Krishna,Andhra Pradesh,2020,7,0.0855,0.1056,0.7458,-0.0814,-0.2638,28.77
000012,Krishna,Andhra Pradesh,2020,8,0.1227,0.0774,0.6055,-0.1856,-0.1488,28.28
000012,Krishna,Andhra Pradesh,2020,9,0.1767,0.0531,0.9118,-0.1779,0.0211,28.53
000012,Krishna,Andhra Pradesh,2020,10,0.143,0.0524,0.7709,-0.131,-0.3099,32.26
000012,Krishna,Andhra Pradesh,2020,11,0.0943,0.0566,0.7852,-0.1826,-0.1405,26.23
000012,Krishna,Andhra Pradesh,2020,12,0.0934,0.0522,0.375,-0.1623,-0.0649,30.66
000012,Krishna,Andhra Pradesh,2021,1,0.0969,0.0573,0.5559,0.0085,-0.22,28.7
000012,Krishna,Andhra Pradesh,2021,2,0.1573,0.0267,0.8338,-0.2224,-0.037,26.88
000012,Krishna,Andhra Pradesh,2021,3,0.0879,-0.0067,0.5318,-0.1832,-0.2608,27.59
000012,Krishna,Andhra Pradesh,2021,4,0.1479,0.0562,0.6462,-0.1876,-0.2881,33.4
000012,Krishna,Andhra Pradesh,2021,5,0.0632,0.0997,0.5635,-0.0998,-0.093,31.82
000012,Krishna,Andhra Pradesh,2021,6,0.1395,0.0624,0.6516,0.002,-0.0209,29.21
000012,Krishna,Andhra Pradesh,2021,7,0.1759,0.1232,0.7172,-0.0001,-0.2619,21.31
000012,Krishna,Andhra Pradesh,2021,8,0.1644,0.0712,0.5828,-0.0055,-0.116,32.58
000012,Krishna,Andhra Pradesh,2021,9,0.1493,0.0516,0.8085,-0.0424,-0.0573,27.77
000012,Krishna,Andhra Pradesh,2021,10,0.0675,0.0525,0.6019,-0.0616,-0.2269,22.49
000012,Krishna,Andhra Pradesh,2021,11,0.0784,0.0738,0.5554,-0.1197,-0.1014,25.86
000012,Krishna,Andhra Pradesh,2021,12,0.0229,0.0452,0.5274,-0.1773,-0.2175,29.47
000012,Krishna,Andhra Pradesh,2022,1,0.0995,0.0592,0.872,-0.1274,-0.1722,26.47
000012,Krishna,Andhra Pradesh,2022,2,0.0577,0.0325,0.5282,-0.0712,0.0349,25.85
000012,Krishna,Andhra Pradesh,2022,3,0.0792,0.0481,0.6594,-0.0789,-0.0716,20.72
000012,Krishna,Andhra Pradesh,2022,4,0.0,0.0351,0.7646,-0.2253,-0.5008,29.71
000012,Krishna,Andhra Pradesh,2022,5,0.1122,0.0173,0.4522,-0.1776,-0.1889,26.12
000012,Krishna,Andhra Pradesh,2022,6,0.1697,-0.0116,0.5315,-0.1151,-0.1356,27.59
000012,Krishna,Andhra Pradesh,2022,7,0.1849,0.0182,0.6668,0.0197,0.0757,27.75
000012,Krishna,Andhra Pradesh,2022,8,0.1612,0.0199,0.3012,0.0426,-0.1106,32.74
000012,Krishna,Andhra Pradesh,2022,9,0.0763,0.0896,0.9403,0.0086,-0.0823,29.23
000012,Krishna,Andhra Pradesh,2022,10,0.0215,0.0907,0.5084,-0.0596,-0.3563,24.46
000012,Krishna,Andhra Pradesh,2022,11,0.1718,0.0396,0.818,-0.1063,-0.3842,30.68
000012,Krishna,Andhra Pradesh,2022,12,0.0705,0.071,0.6038,-0.2234,-0.1836,34.59
000012,Krishna,Andhra Pradesh,2023,1,0.1246,0.0483,0.7613,-0.0831,-0.179,24.73
000012,Krishna,Andhra Pradesh,2023,2,0.1117,0.0811,0.4746,0.014,-0.2092,25.34
000012,Krishna,Andhra Pradesh,2023,3,0.1499,0.0414,0.7139,-0.1233,-0.206,29.48
000012,Krishna,Andhra Pradesh,2023,4,0.1145,-0.0099,0.4318,-0.0256,-0.2132,26.43
000012,Krishna,Andhra Pradesh,2023,5,0.0321,0.0176,0.2967,-0.1081,-0.2598,25.1
000012,Krishna,Andhra Pradesh,2023,6,0.1416,0.0849,0.974,-0.146,0.0059,32.12
000012,Krishna,Andhra Pradesh,2023,7,0.106,0.0801,0.5914,-0.0101,0.0409,31.02
000012,Krishna,Andhra Pradesh,2023,8,0.1704,0.0611,0.4374,-0.0417,0.0107,24.62
000012,Krishna,Andhra Pradesh,2023,9,0.0922,0.0778,0.5123,-0.0884,-0.1524,25.1
000012,Krishna,Andhra Pradesh,2023,10,0.0513,0.0711,0.4039,-0.2278,-0.263,30.2
000012,Krishna,Andhra Pradesh,2023,11,0.0902,0.0361,0.6067,-0.2397,-0.1505,29.15
000012,Krishna,Andhra Pradesh,2023,12,0.0795,0.0802,0.4309,-0.0098,-0.1846,26.99
000013,Kurnool,Andhra Pradesh,2019,1,0.099,0.0468,0.783,-0.1861,-0.2763,31.11
000013,Kurnool,Andhra Pradesh,2019,2,0.0702,0.077,0.8549,-0.1321,-0.1319,24.54
000013,Kurnool,Andhra Pradesh,2019,3,0.1377,0.056,0.671,-0.1516,-0.3661,29.51
000013,Kurnool,Andhra Pradesh,2019,4,0.0,0.0405,0.7412,-0.0846,-0.0052,31.08
000013,Kurnool,Andhra Pradesh,2019,5,0.0673,0.0508,0.5929,-0.2266,-0.294,26.32
000013,Kurnool,Andhra Pradesh,2019,6,0.0432,0.0754,0.6226,-0.1588,-0.0696,31.35
000013,Kurnool,Andhra Pradesh,2019,7,0.1564,0.0643,0.7487,0.0294,-0.0793,26.73
000013,Kurnool,Andhra Pradesh,2019,8,0.1588,0.1099,0.5705,0.1428,-0.1626,29.3
000013,Kurnool,Andhra Pradesh,2019,9,0.1114,0.0807,0.3987,-0.0687,-0.2192,29.61
000013,Kurnool,Andhra Pradesh,2019,10,0.1497,0.0694,0.2443,0.0634,-0.1705,25.67
000013,Kurnool,Andhra Pradesh,2019,11,0.1079,0.0553,0.5,-0.0842,-0.2607,26.79
000013,Kurnool,Andhra Pradesh,2019,12,0.0657,0.007,0.6219,-0.0532,-0.1485,30.46
000013,Kurnool,Andhra Pradesh,2020,1,0.1162,0.034,0.7259,-0.2086,-0.2901,25.11
000013,Kurnool,Andhra Pradesh,2020,2,0.154,0.0783,0.6731,-0.0142,-0.2879,29.05
000013,Kurnool,Andhra Pradesh,2020,3,0.0937,0.0754,0.5827,-0.1308,-0.1459,30.63
000013,Kurnool,Andhra Pradesh,2020,4,0.0666,0.0482,0.4412,-0.2998,-0.18,29.83
000013,Kurnool,Andhra Pradesh,2020,5,0.1131,-0.0085,0.5474,-0.2775,-0.063,24.74
000013,Kurnool,Andhra Pradesh,2020,6,0.2078,0.1024,0.5249,-0.1156,-0.075,26.67
000013,Kurnool,Andhra Pradesh,2020,7,0.1501,0.0595,0.3928,-0.2034,-0.0873,27.52
000013,Kurnool,Andhra Pradesh,2020,8,0.1173,0.0949,0.836,-0.0468,-0.1441,30.7
000013,Kurnool,Andhra Pradesh,2020,9,0.0772,0.0807,0.7428,0.0294,-0.3037,26.92
000013,Kurnool,Andhra Pradesh,2020,10,0.0561,0.053,0.6721,0.0197,-0.2495,26.51
000013,Kurnool,Andhra Pradesh,2020,11,0.1575,0.0589,0.7901,-0.0769,-0.3157,24.0
000013,Kurnool,Andhra Pradesh,2020,12,0.0224,0.0699,0.7783,0.0479,-0.1157,31.49
000013,Kurnool,Andhra Pradesh,2021,1,0.071,0.0153,0.7275,-0.0666,-0.1893,29.16
000013,Kurnool,Andhra Pradesh,2021,2,0.1162,0.0885,0.7942,-0.0565,-0.1154,29.54
000013,Kurnool,Andhra Pradesh,2021,3,0.0769,0.0727,0.3908,-0.0157,-0.3195,28.86
000013,Kurnool,Andhra Pradesh,2021,4,0.0577,0.0666,0.5949,-0.2276,-0.1579,26.27
000013,Kurnool,Andhra Pradesh,2021,5,0.1441,0.05,0.6593,-0.1766,-0.2589,26.62
000013,Kurnool,Andhra Pradesh,2021,6,0.1878,0.1243,0.5392,0.0611,-0.327,25.62
000013,Kurnool,Andhra Pradesh,2021,7,0.0971,0.0334,0.4225,0.008,-0.1314,30.34
000013,Kurnool,Andhra Pradesh,2021,8,0.1795,0.082,0.7587,-0.0306,-0.2287,32.37
000013,Kurnool,Andhra Pradesh,2021,9,0.1155,0.0459,0.6333,-0.098,-0.1517,30.23
000013,Kurnool,Andhra Pradesh,2021,10,0.1174,0.0231,0.5268,-0.0141,-0.1504,34.23
000013,Kurnool,Andhra Pradesh,2021,11,0.159,0.0843,0.3918,-0.0389,-0.2053,26.35
000013,Kurnool,Andhra Pradesh,2021,12,0.1084,0.0784,0.6751,-0.1703,-0.1258,26.09
000013,Kurnool,Andhra Pradesh,2022,1,0.1108,0.0409,0.5672,-0.0387,-0.304,33.84
000013,Kurnool,Andhra Pradesh,2022,2,0.0089,0.0321,0.6555,-0.0533,-0.21,27.83
000013,Kurnool,Andhra Pradesh,2022,3,0.1205,0.0431,0.809,-0.0329,-0.1127,25.1
000013,Kurnool,Andhra Pradesh,2022,4,0.096,0.041,0.4492,-0.0712,-0.2538,29.97
000013,Kurnool,Andhra Pradesh,2022,5,0.0465,0.1016,0.4656,-0.0825,-0.1208,26.29
000013,Kurnool,Andhra Pradesh,2022,6,0.1876,0.0371,0.8778,-0.0239,-0.1696,28.3
000013,Kurnool,Andhra Pradesh,2022,7,0.1854,0.0565,0.5476,-0.0427,-0.2277,34.66
000013,Kurnool,Andhra Pradesh,2022,8,0.1167,0.0989,0.6914,-0.1038,-0.1106,31.55
000013,Kurnool,Andhra Pradesh,2022,9,0.1356,0.1098,0.8132,0.0485,-0.156,25.96
000013,Kurnool,Andhra Pradesh,2022,10,0.0693,0.0559,0.6819,-0.2737,-0.2008,28.47
000013,Kurnool,Andhra Pradesh,2022,11,0.0861,0.0887,0.6633,0.0048,-0.2216,30.81
000013,Kurnool,Andhra Pradesh,2022,12,0.1818,0.0894,0.4362,-0.1203,-0.2345,29.47
000013,Kurnool,Andhra Pradesh,2023,1,0.1343,0.0248,0.6102,-0.2616,-0.0558,26.46
000013,Kurnool,Andhra Pradesh,2023,2,0.1028,0.0407,0.7719,-0.327,-0.2017,27.68
000013,Kurnool,Andhra Pradesh,2023,3,0.0773,0.1018,0.4669,-0.0383,-0.1644,31.78
000013,Kurnool,Andhra Pradesh,2023,4,0.0666,0.028,0.7644,-0.066,-0.3545,26.38
000013,Kurnool,Andhra Pradesh,2023,5,0.1193,0.0751,0.4981,-0.3331,-0.1477,24.34
000013,Kurnool,Andhra Pradesh,2023,6,0.0441,-0.011,0.7821,-0.0147,-0.1326,33.37
000013,Kurnool,Andhra Pradesh,2023,7,0.1769,0.1225,0.4511,-0.0278,-0.2717,28.51
000013,Kurnool,Andhra Pradesh,2023,8,0.1326,0.0928,0.6668,0.0249,-0.0397,35.66
000013,Kurnool,Andhra Pradesh,2023,9,0.1292,0.0458,0.6969,-0.0892,0.0382,28.35
000013,Kurnool,Andhra Pradesh,2023,10,0.0717,0.0359,0.7078,-0.1126,-0.2642,33.0
000013,Kurnool,Andhra Pradesh,2023,11,0.0572,0.0511,0.6978,-0.2305,-0.152,24.83
000013,Kurnool,Andhra Pradesh,2023,12,0.1411,0.0211,0.7039,-0.0115,-0.1139,28.75
000014,Mahbubnagar,Andhra Pradesh,2019,1,0.0884,0.0327,0.8207,-0.156,-0.3037,30.0
000014,Mahbubnagar,Andhra Pradesh,2019,2,0.0602,0.0215,0.3835,-0.1386,-0.2083,28.73
000014,Mahbubnagar,Andhra Pradesh,2019,3,0.1476,0.0658,0.5714,-0.1159,-0.149,31.82
000014,Mahbubnagar,Andhra Pradesh,2019,4,0.1063,0.0359,0.4511,-0.2156,-0.1334,29.73
000014,Mahbubnagar,Andhra Pradesh,2019,5,0.1289,0.0461,0.811,-0.1387,-0.1045,27.88
000014,Mahbubnagar,Andhra Pradesh,2019,6,0.1146,0.0918,0.7214,0.0036,-0.1019,29.09
000014,Mahbubnagar,Andhra Pradesh,2019,7,0.2644,0.1095,0.7684,-0.0161,-0.0093,30.75
000014,Mahbubnagar,Andhra Pradesh,2019,8,0.1463,0.0649,0.6479,-0.2786,-0.0889,27.73
000014,Mahbubnagar,Andhra Pradesh,2019,9,0.2246,0.0746,0.4817,-0.029,-0.2146,30.62
000014,Mahbubnagar,Andhra Pradesh,2019,10,0.1145,0.0787,0.4814,-0.0973,-0.3365,30.1
000014,Mahbubnagar,Andhra Pradesh,2019,11,0.1259,0.0649,0.6002,-0.0668,-0.0396,27.14
000014,Mahbubnagar,Andhra Pradesh,2019,12,0.1069,0.0174,0.4698,-0.0922,-0.0896,27.23
000014,Mahbubnagar,Andhra Pradesh,2020,1,0.0882,0.0378,0.5198,-0.0764,-0.3497,31.84
000014,Mahbubnagar,Andhra Pradesh,2020,2,0.0667,0.0717,0.4095,-0.0465,-0.1328,29.15
000014,Mahbubnagar,Andhra Pradesh,2020,3,0.0503,0.0575,0.4225,-0.1202,-0.0971,30.39
000014,Mahbubnagar,Andhra Pradesh,2020,4,0.1008,0.0208,0.6968,-0.0984,-0.432,30.35
000014,Mahbubnagar,Andhra Pradesh,2020,5,0.0988,0.0861,0.4357,-0.3541,-0.1721,28.87
000014,Mahbubnagar,Andhra Pradesh,2020,6,0.0605,0.0446,1.0733,-0.0494,-0.0369,27.25
000014,Mahbubnagar,Andhra Pradesh,2020,7,0.0405,0.0689,0.6202,-0.057,-0.1215,29.99
000014,Mahbubnagar,Andhra Pradesh,2020,8,0.1375,0.0361,0.7329,-0.1809,-0.315,31.42
000014,Mahbubnagar,Andhra Pradesh,2020,9,0.1704,0.0723,0.4507,-0.0816,-0.1363,24.41
000014,Mahbubnagar,Andhra Pradesh,2020,10,0.063,0.0696,0.8141,-0.1336,-0.1244,22.26
000014,Mahbubnagar,Andhra Pradesh,2020,11,0.133,0.0259,0.6461,-0.1198,-0.068,25.38
000014,Mahbubnagar,Andhra Pradesh,2020,12,0.1314,0.0416,0.5763,-0.1147,-0.2846,27.96
000014,Mahbubnagar,Andhra Pradesh,2021,1,0.0969,0.0572,0.6127,-0.0362,-0.1076,24.85
000014,Mahbubnagar,Andhra Pradesh,2021,2,0.1434,0.0144,0.6882,-0.0504,-0.3911,28.28
000014,Mahbubnagar,Andhra Pradesh,2021,3,0.0766,0.0272,0.8026,-0.1523,-0.2806,28.23
000014,Mahbubnagar,Andhra Pradesh,2021,4,0.1343,0.0458,0.775,-0.0575,-0.4178,26.41
000014,Mahbubnagar,Andhra Pradesh,2021,5,0.0719,0.0644,0.2063,0.1039,-0.1469,28.45
000014,Mahbubnagar,Andhra Pradesh,2021,6,0.2041,0.1443,0.7906,0.0509,-0.0969,28.78
000014,Mahbubnagar,Andhra Pradesh,2021,7,0.1212,0.0492,0.5569,-0.133,-0.1176,24.15
000014,Mahbubnagar,Andhra Pradesh,2021,8,0.1545,0.0729,0.682,-0.0668,0.1977,33.28
000014,Mahbubnagar,Andhra Pradesh,2021,9,0.0828,0.081,0.5688,-0.1062,-0.244,30.5
000014,Mahbubnagar,Andhra Pradesh,2021,10,0.0659,0.079,0.7491,0.0099,-0.2852,29.43
000014,Mahbubnagar,Andhra Pradesh,2021,11,0.1316,0.0358,0.4842,0.0288,-0.1773,29.91
000014,Mahbubnagar,Andhra Pradesh,2021,12,0.0589,0.0134,0.5146,-0.1099,-0.3064,27.97
000014,Mahbubnagar,Andhra Pradesh,2022,1,0.0156,0.0164,0.7006,-0.0517,-0.2392,24.95
000014,Mahbubnagar,Andhra Pradesh,2022,2,0.0486,0.0388,0.6967,-0.0257,-0.2497,24.54
000014,Mahbubnagar,Andhra Pradesh,2022,3,0.1134,0.0253,0.5223,0.006,-0.1173,28.47
000014,Mahbubnagar,Andhra Pradesh,2022,4,0.0364,0.0563,0.7594,-0.1301,-0.0649,31.88
000014,Mahbubnagar,Andhra Pradesh,2022,5,0.1832,0.0592,0.6881,0.0131,-0.1553,26.5
000014,Mahbubnagar,Andhra Pradesh,2022,6,0.1226,0.0812,0.4664,-0.0365,-0.0003,22.63
000014,Mahbubnagar,Andhra Pradesh,2022,7,0.2217,0.1077,0.591,0.0185,-0.1097,32.89
000014,Mahbubnagar,Andhra Pradesh,2022,8,0.1941,0.032,0.7481,-0.0415,-0.1017,27.02
000014,Mahbubnagar,Andhra Pradesh,2022,9,0.2324,0.1052,0.549,-0.1318,-0.1486,30.5
000014,Mahbubnagar,Andhra Pradesh,2022,10,0.112,0.0876,0.7185,-0.0224,-0.1673,23.83
000014,Mahbubnagar,Andhra Pradesh,2022,11,0.0902,0.0818,0.5923,-0.0598,-0.2319,24.91
000014,Mahbubnagar,Andhra Pradesh,2022,12,0.0938,0.0593,0.5016,-0.1189,-0.2939,31.36
000014,Mahbubnagar,Andhra Pradesh,2023,1,0.0853,0.0936,0.8293,-0.1065,-0.3008,21.74
000014,Mahbubnagar,Andhra Pradesh,2023,2,0.0264,0.0088,0.8068,-0.0907,-0.161,21.34
000014,Mahbubnagar,Andhra Pradesh,2023,3,0.0401,0.0766,0.643,-0.1118,-0.1435,32.91
000014,Mahbubnagar,Andhra Pradesh,2023,4,0.0889,0.0521,0.6289,0.0914,-0.4099,30.05
000014,Mahbubnagar,Andhra Pradesh,2023,5,0.0943,0.067,0.5014,-0.1039,-0.1289,37.34
000014,Mahbubnagar,Andhra Pradesh,2023,6,0.1854,0.0486,0.5964,-0.0613,-0.2896,28.21
000014,Mahbubnagar,Andhra Pradesh,2023,7,0.1816,0.0358,0.8173,0.014,-0.1834,28.78
000014,Mahbubnagar,Andhra Pradesh,2023,8,0.2249,0.096,0.6613,-0.044,-0.1023,27.66
000014,Mahbubnagar,Andhra Pradesh,2023,9,0.0398,0.1353,0.6833,0.0069,-0.1158,26.99
000014,Mahbubnagar,Andhra Pradesh,2023,10,0.0907,0.002,0.9416,-0.1988,-0.3032,26.68
000014,Mahbubnagar,Andhra Pradesh,2023,11,0.1644,0.0504,0.4146,0.0003,-0.1269,29.62
000014,Mahbubnagar,Andhra Pradesh,2023,12,0.1358,0.1218,0.9278,-0.1549,-0.0376,29.15
000015,Medak,Andhra Pradesh,2019,1,0.125,-0.0008,0.5744,-0.165,-0.1172,31.21
000015,Medak,Andhra Pradesh,2019,2,0.0,0.0493,0.7683,-0.1149,-0.1271,29.05
000015,Medak,Andhra Pradesh,2019,3,0.1171,0.0419,0.4175,-0.1897,-0.1291,28.06
000015,Medak,Andhra Pradesh,2019,4,0.0931,0.0373,0.5542,-0.0162,-0.2335,23.98
000015,Medak,Andhra Pradesh,2019,5,0.1372,0.0439,0.6047,0.0286,-0.2021,28.87
000015,Medak,Andhra Pradesh,2019,6,0.0861,0.0674,0.7514,-0.1494,-0.0899,29.5
000015,Medak,Andhra Pradesh,2019,7,0.1471,0.1051,0.7102,0.0932,-0.2094,29.61
000015,Medak,Andhra Pradesh,2019,8,0.1492,0.0419,0.8034,0.161,-0.1117,30.72
000015,Medak,Andhra Pradesh,2019,9,0.1492,0.0526,0.3869,-0.0815,-0.2492,34.31
000015,Medak,Andhra Pradesh,2019,10,0.0942,0.0396,0.7334,-0.1897,-0.2767,28.2
000015,Medak,Andhra Pradesh,2019,11,0.1514,0.0651,0.6372,-0.0938,-0.16,28.6
000015,Medak,Andhra Pradesh,2019,12,0.0485,0.0514,0.4389,-0.0935,-0.2481,35.62
000015,Medak,Andhra Pradesh,2020,1,0.098,0.0079,0.5799,-0.0585,-0.0327,26.23
000015,Medak,Andhra Pradesh,2020,2,0.0209,0.0745,0.3929,-0.1349,-0.2258,27.79
000015,Medak,Andhra Pradesh,2020,3,0.1345,0.0295,0.5589,-0.1011,-0.185,28.29
000015,Medak,Andhra Pradesh,2020,4,0.1218,0.0753,0.6589,-0.0637,-0.3582,28.15
000015,Medak,Andhra Pradesh,2020,5,0.124,0.0719,0.4961,-0.1527,-0.2574,29.61
000015,Medak,Andhra Pradesh,2020,6,0.1967,0.0618,0.7962,-0.0151,-0.1224,28.57
000015,Medak,Andhra Pradesh,2020,7,0.1823,0.0838,1.0014,-0.0932,-0.0582,27.61
000015,Medak,Andhra Pradesh,2020,8,0.1015,0.0737,0.6806,0.2085,-0.1284,25.81
000015,Medak,Andhra Pradesh,2020,9,0.1587,0.0118,0.6462,-0.0237,-0.0305,32.12
000015,Medak,Andhra Pradesh,2020,10,0.0748,0.0455,0.4851,-0.1902,-0.169,24.18
000015,Medak,Andhra Pradesh,2020,11,0.0793,0.0201,0.6825,0.0441,-0.3302,22.44
000015,Medak,Andhra Pradesh,2020,12,0.0938,0.0505,0.6328,-0.1357,-0.2201,29.1
000015,Medak,Andhra Pradesh,2021,1,0.152,-0.0087,0.5447,-0.0829,-0.2918,33.19
000015,Medak,Andhra Pradesh,2021,2,0.0682,0.0488,0.6834,-0.1473,-0.3847,26.71
000015,Medak,Andhra Pradesh,2021,3,0.1515,0.0399,0.473,-0.0259,-0.2331,26.47
000015,Medak,Andhra Pradesh,2021,4,0.1075,0.0731,0.9573,-0.0338,-0.084,26.48
000015,Medak,Andhra Pradesh,2021,5,0.0487,0.0519,0.6161,-0.1863,-0.2175,29.2
000015,Medak,Andhra Pradesh,2021,6,0.163,0.0891,0.7036,-0.0656,-0.1614,25.6
000015,Medak,Andhra Pradesh,2021,7,0.2342,0.0744,0.6263,-0.0993,0.1836,25.98
000015,Medak,Andhra Pradesh,2021,8,0.1236,0.0865,0.75,0.0516,0.0708,30.72
000015,Medak,Andhra Pradesh,2021,9,0.0922,0.0663,0.7062,0.1405,-0.2498,32.81
000015,Medak,Andhra Pradesh,2021,10,0.109,0.0751,0.5847,-0.1674,-0.1249,29.96
000015,Medak,Andhra Pradesh,2021,11,0.1486,0.0496,0.51,-0.2247,-0.1181,29.27
000015,Medak,Andhra Pradesh,2021,12,0.0517,0.0338,0.53,-0.2186,-0.2818,24.6
000015,Medak,Andhra Pradesh,2022,1,0.0794,0.0278,0.3559,0.0618,-0.0747,25.66
000015,Medak,Andhra Pradesh,2022,2,0.1136,0.0625,0.7787,-0.1655,-0.0908,26.36
000015,Medak,Andhra Pradesh,2022,3,0.0332,0.0717,0.7936,0.107,-0.32,30.1
000015,Medak,Andhra Pradesh,2022,4,0.0795,0.0735,0.3794,-0.201,-0.2776,28.24
000015,Medak,Andhra Pradesh,2022,5,0.0679,0.0698,0.754,-0.052,-0.0381,29.25
000015,Medak,Andhra Pradesh,2022,6,0.0842,0.1149,0.5692,0.0478,0.0474,30.57
000015,Medak,Andhra Pradesh,2022,7,0.0702,0.0465,0.8584,-0.0385,-0.102,31.48
000015,Medak,Andhra Pradesh,2022,8,0.1798,0.0824,0.6287,-0.05,-0.0242,30.86
000015,Medak,Andhra Pradesh,2022,9,0.1321,0.1065,0.6406,-0.0931,-0.1859,26.26
000015,Medak,Andhra Pradesh,2022,10,0.0864,0.087,0.4792,-0.0849,-0.2657,27.22
000015,Medak,Andhra Pradesh,2022,11,0.0245,0.0434,0.5709,-0.0568,-0.1777,24.4
000015,Medak,Andhra Pradesh,2022,12,0.1542,0.0563,0.6298,-0.1007,-0.2518,28.65
000015,Medak,Andhra Pradesh,2023,1,0.1238,-0.0024,0.5192,-0.1204,-0.1744,31.58
000015,Medak,Andhra Pradesh,2023,2,0.0614,0.0351,0.5231,-0.1641,-0.2347,30.31
000015,Medak,Andhra Pradesh,2023,3,0.0473,0.0628,0.3447,-0.1449,-0.2329,33.02
000015,Medak,Andhra Pradesh,2023,4,0.0863,-0.016,0.3002,-0.0973,-0.1386,29.13
000015,Medak,Andhra Pradesh,2023,5,0.1084,0.0849,0.5191,-0.0284,-0.3632,25.29
000015,Medak,Andhra Pradesh,2023,6,0.0546,0.0658,0.6531,-0.0159,-0.1038,26.42
