state_name,year,month,turbidity,ndci,cdom,ndwi,awei,lst_celsius,turbidity_lag1,ndci_lag1,cdom_lag1,ndwi_lag1,awei_lag1,lst_celsius_lag1,turbidity_roll3,ndci_roll3,cdom_roll3,ndwi_roll3,awei_roll3,lst_celsius_roll3,svi_score,is_monsoon,typhoid_outbreak
Gujarat,2021,5,0.09877142857142858,0.05241785714285714,0.55745,-0.10019285714285715,-0.20460714285714285,27.963214285714287,0.07864285714285714,0.0696,0.6107392857142857,-0.11703214285714285,-0.19373214285714285,27.0575,0.09598333333333334,0.06221666666666666,0.5928857142857142,-0.1093404761904762,-0.19539761904761904,27.705119047619046,0.4820607142857143,0,1
Gujarat,2021,6,0.1584,0.07074285714285715,0.6830535714285714,-0.020475,-0.096975,30.05642857142857,0.10574285714285714,0.051325,0.5717857142857143,-0.08685714285714285,-0.1850214285714286,28.09892857142857,0.1139904761904762,0.063525,0.6160809523809523,-0.07342142857142857,-0.1564261904761905,28.398333333333333,0.4820607142857143,1,0
Gujarat,2021,7,0.1633035714285714,0.07917857142857143,0.6109857142857144,-7.142857142856356e-06,-0.055832142857142865,30.11785714285714,0.15755714285714287,0.07487857142857143,0.680225,-0.028903571428571428,-0.09271785714285714,30.304285714285715,0.14452500000000001,0.06809642857142857,0.625777380952381,-0.03414404761904762,-0.10466190476190476,29.552261904761906,0.4820607142857143,1,0
Gujarat,2021,8,0.15435714285714286,0.07701785714285714,0.6354428571428572,0.006517857142857143,-0.14691071428571428,29.726428571428567,0.15884642857142858,0.07665714285714285,0.6009785714285715,0.009557142857142858,-0.08431071428571428,30.107142857142858,0.15663928571428573,0.07756309523809524,0.6379392857142857,-0.00708571428571429,-0.1065607142857143,30.12857142857143,0.4820607142857143,1,1
Gujarat,2021,9,0.14084285714285713,0.06370357142857143,0.6065178571428571,-0.02800714285714286,-0.10892142857142857,28.81357142857143,0.15173571428571428,0.07208214285714286,0.6251928571428572,-0.0025464285714285714,-0.128975,29.19928571428571,0.14898928571428574,0.06997380952380952,0.6075607142857143,-0.0038107142857142884,-0.1168952380952381,29.369761904761905,0.4820607142857143,1,0
Gujarat,2021,10,0.09895714285714285,0.047678571428571424,0.6074964285714285,-0.07851428571428572,-0.222175,27.7075,0.13579285714285713,0.064475,0.6323249999999999,-0.025314285714285713,-0.11942857142857143,29.236428571428572,0.1279547619047619,0.05976666666666667,0.6182547619047619,-0.03847976190476191,-0.1508809523809524,28.538690476190478,0.4820607142857143,0,1
Gujarat,2021,11,0.1066142857142857,0.04633571428571429,0.62995,-0.11381428571428572,-0.17703214285714286,27.4575,0.10582857142857142,0.04784285714285714,0.6085892857142857,-0.09117857142857143,-0.21970357142857141,27.246785714285714,0.11439523809523809,0.05314166666666666,0.6322238095238095,-0.07587142857142858,-0.17555714285714288,28.121190476190474,0.4820607142857143,0,1
Gujarat,2021,12,0.09839285714285714,0.053135714285714286,0.5543392857142857,-0.10407857142857144,-0.20893928571428572,28.445357142857144,0.10466428571428572,0.04984285714285714,0.6224928571428572,-0.10655,-0.1788892857142857,27.849642857142857,0.10525238095238096,0.05032857142857143,0.5955047619047619,-0.10482380952380953,-0.20168690476190476,27.693690476190476,0.4820607142857143,0,1
Gujarat,2022,1,0.11479285714285714,0.044625000000000005,0.5656785714285715,-0.11484642857142857,-0.19176785714285716,26.513571428571428,0.10550714285714287,0.05192142857142857,0.5466678571428571,-0.10519999999999999,-0.21698928571428572,28.037499999999998,0.10767142857142857,0.04996547619047619,0.5757940476190476,-0.10644404761904762,-0.19650119047619047,27.597619047619048,0.4820607142857143,0,1
Gujarat,2022,2,0.08657857142857142,0.04836785714285714,0.5607749999999999,-0.11019642857142857,-0.1933642857142857,27.173571428571428,0.10002857142857144,0.042239285714285715,0.5560142857142857,-0.11309642857142857,-0.18896785714285716,26.54642857142857,0.09974285714285715,0.047104761904761906,0.5519285714285714,-0.10987142857142858,-0.20245714285714286,27.11654761904762,0.4820607142857143,0,0
Gujarat,2022,3,0.08004642857142856,0.05500357142857143,0.5673214285714285,-0.10313928571428573,-0.19975714285714288,28.296071428571427,0.08657857142857142,0.04860357142857143,0.5570464285714286,-0.10671785714285716,-0.18790714285714286,27.357857142857142,0.08396309523809524,0.047820238095238096,0.5569059523809524,-0.10706785714285715,-0.19127738095238095,27.41107142857143,0.4820607142857143,0,0
Gujarat,2022,4,0.12042142857142857,0.054975,0.6027857142857143,-0.08512857142857143,-0.19618571428571427,27.991785714285715,0.09236785714285714,0.055775000000000005,0.5902357142857142,-0.10324642857142859,-0.20527142857142858,28.235357142857143,0.09978928571428572,0.053196428571428575,0.5821130952380952,-0.0972047619047619,-0.19463571428571427,27.92309523809524,0.4820607142857143,0,1
Gujarat,2022,5,0.10195714285714286,0.03922857142857143,0.6820107142857142,-0.06691785714285714,-0.21586785714285714,29.931071428571425,0.11539285714285714,0.052067857142857145,0.6177785714285714,-0.08813571428571429,-0.19392857142857142,28.548214285714288,0.10734642857142858,0.049280952380952384,0.6376464285714285,-0.08613571428571429,-0.20686071428571431,28.884642857142858,0.4820607142857143,0,1
Gujarat,2022,6,0.1456714285714286,0.09075,0.6712392857142857,-0.020085714285714287,-0.08853214285714285,28.825714285714287,0.10108571428571429,0.04712142857142857,0.6758821428571429,-0.05609642857142857,-0.2092607142857143,29.58178571428571,0.11904047619047618,0.06234404761904762,0.6599642857142857,-0.055775000000000005,-0.1631547619047619,29.170714285714286,0.4820607142857143,1,1
Gujarat,2022,7,0.1297,0.08188214285714286,0.6985714285714285,-0.04188571428571429,-0.14873214285714287,28.969285714285714,0.14837857142857144,0.08959285714285714,0.6667249999999999,-0.029664285714285716,-0.09093928571428571,28.810714285714287,0.12609761904761904,0.07549642857142858,0.67835,-0.038941666666666666,-0.14744166666666667,29.004166666666666,0.4820607142857143,1,1
Gujarat,2022,8,0.1466214285714286,0.06911785714285715,0.6427035714285714,-0.018657142857142855,-0.11925714285714285,28.572499999999998,0.12974285714285713,0.08283928571428571,0.7030285714285714,-0.03408571428571429,-0.1433964285714286,28.794999999999998,0.14248333333333332,0.08013095238095239,0.6693142857142858,-0.030661904761904762,-0.11866666666666667,28.72107142857143,0.4820607142857143,1,1
Gujarat,2022,9,0.1534535714285714,0.06687142857142857,0.66175,-0.024960714285714284,-0.181,28.860714285714288,0.15029285714285714,0.06153214285714286,0.6359107142857143,-0.027907142857142856,-0.12727857142857144,28.650357142857143,0.1445107142857143,0.07073333333333333,0.6683821428571429,-0.026384523809523813,-0.14877976190476191,28.710595238095237,0.4820607142857143,1,1
Gujarat,2022,10,0.09380357142857143,0.04881785714285714,0.6038107142857143,-0.10332857142857144,-0.2051214285714286,28.09107142857143,0.14745357142857143,0.06960000000000001,0.6640642857142858,-0.026667857142857142,-0.18180714285714286,28.575,0.13174047619047619,0.057454761904761904,0.6323309523809524,-0.055717857142857145,-0.1740761904761905,28.464761904761904,0.4820607142857143,0,1
Gujarat,2022,11,0.07708928571428572,0.04273571428571429,0.6450178571428572,-0.10831428571428571,-0.17843928571428572,26.29321428571429,0.08958214285714286,0.049482142857142856,0.6021035714285714,-0.10382142857142858,-0.19772857142857145,28.08892857142857,0.10270833333333333,0.05484880952380953,0.6378333333333333,-0.08017023809523809,-0.18626071428571428,27.557142857142857,0.4820607142857143,0,1
Gujarat,2022,12,0.09710357142857143,0.044564285714285716,0.5755214285714285,-0.1417142857142857,-0.16695714285714286,28.744285714285716,0.08303214285714286,0.040292857142857144,0.6282892857142857,-0.1112,-0.18568214285714285,26.68892857142857,0.08849880952380952,0.04500119047619048,0.601402380952381,-0.11907619047619047,-0.18099166666666666,27.84,0.4820607142857143,0,0
Gujarat,2023,1,0.10226428571428571,0.05422142857142857,0.622825,-0.088325,-0.21606071428571427,27.626785714285713,0.096975,0.045771428571428574,0.5922642857142858,-0.12770714285714285,-0.16722857142857145,28.669999999999998,0.09607142857142857,0.04594761904761905,0.6088833333333332,-0.11003928571428571,-0.1920714285714286,27.793809523809525,0.4820607142857143,0,1
Gujarat,2023,2,0.08663928571428571,0.048,0.5851571428571428,-0.09331785714285715,-0.18190357142857144,27.12,0.09878571428571428,0.054,0.6294321428571428,-0.09076785714285715,-0.21664642857142855,27.711785714285718,0.0940904761904762,0.04965952380952381,0.6078654761904762,-0.09926190476190476,-0.18868333333333334,27.809166666666666,0.4820607142857143,0,1
Gujarat,2023,3,0.10625357142857142,0.04535,0.5621714285714285,-0.08035714285714286,-0.17744642857142856,28.65142857142857,0.09211071428571428,0.04788571428571429,0.5577857142857143,-0.096575,-0.17406785714285714,27.175714285714285,0.0978904761904762,0.049004761904761905,0.5853321428571429,-0.09004761904761904,-0.18958214285714287,27.874642857142856,0.4820607142857143,0,0
Gujarat,2023,4,0.09752857142857142,0.05688571428571428,0.6293892857142858,-0.12238214285714286,-0.24769285714285713,27.22142857142857,0.10163214285714285,0.049571428571428565,0.5792071428571429,-0.09085,-0.19524642857142857,28.427142857142858,0.09891428571428572,0.05140952380952381,0.5796702380952381,-0.10435476190476191,-0.20305714285714285,27.626666666666665,0.4820607142857143,0,0
Gujarat,2023,5,0.11155,0.04672857142857143,0.6533964285714287,-0.10341785714285714,-0.20145,27.955357142857142,0.09966428571428572,0.05300714285714286,0.6477035714285714,-0.11351785714285714,-0.24324285714285712,26.798571428571428,0.10274166666666666,0.05117619047619048,0.632447619047619,-0.10609285714285714,-0.2192464285714286,27.652261904761904,0.4820607142857143,0,0
Gujarat,2023,6,0.16150357142857144,0.08314999999999999,0.7141857142857143,-0.029632142857142857,-0.06394642857142857,27.8975,0.11480714285714286,0.05117857142857143,0.6562964285714286,-0.10152499999999999,-0.17577142857142855,28.236071428571428,0.12603690476190474,0.06115238095238095,0.6788333333333333,-0.07860357142857143,-0.15950357142857144,27.503095238095238,0.4820607142857143,1,1
Gujarat,2023,7,0.14279642857142857,0.0732142857142857,0.7118,-0.030439285714285717,-0.10998214285714285,28.942857142857143,0.15943214285714286,0.07885714285714286,0.7027,-0.03591071428571429,-0.073375,27.922499999999996,0.14009761904761905,0.06923333333333334,0.691232142857143,-0.055327380952380954,-0.11115,28.460714285714285,0.4820607142857143,1,1
Gujarat,2023,8,0.1600392857142857,0.06735,0.6793607142857142,-0.028214285714285716,-0.1291392857142857,29.259642857142858,0.15030357142857143,0.07458571428571428,0.7073642857142858,-0.033225,-0.12353214285714285,29.04357142857143,0.15590119047619047,0.07216666666666667,0.6926464285714287,-0.034542857142857146,-0.111825,28.750238095238096,0.4820607142857143,1,1
Gujarat,2023,9,0.15205357142857143,0.07461785714285715,0.7201000000000001,-0.05113571428571429,-0.10595,28.530714285714286,0.15679642857142856,0.06956428571428572,0.6869392857142858,-0.026621428571428574,-0.11483928571428571,29.30535714285714,0.15555357142857143,0.0733797619047619,0.7033226190476191,-0.03792261904761906,-0.1192904761904762,28.99345238095238,0.4820607142857143,1,1
Gujarat,2023,10,0.09261785714285715,0.04988928571428571,0.5597357142857143,-0.08511071428571429,-0.21057499999999998,28.462500000000002,0.14291785714285712,0.07033928571428572,0.7029357142857143,-0.04408571428571429,-0.10797857142857144,28.676428571428573,0.12969642857142857,0.06400238095238095,0.6523964285714285,-0.05140833333333334,-0.13969761904761904,28.830000000000002,0.4820607142857143,0,1
Gujarat,2023,11,0.11241071428571428,0.05108571428571428,0.6375500000000001,-0.07727857142857143,-0.1798,28.964642857142856,0.09776785714285714,0.05494642857142857,0.5684571428571429,-0.09011071428571428,-0.21444642857142857,28.716785714285713,0.11465357142857144,0.057364285714285715,0.6305928571428572,-0.06814166666666667,-0.16808452380952382,28.83452380952381,0.4820607142857143,0,1
Gujarat,2023,12,0.104075,0.06595714285714285,0.6375428571428571,-0.12803214285714287,-0.2015,28.116071428571427,0.10703928571428571,0.04625714285714285,0.6456142857142858,-0.07771428571428572,-0.17849285714285715,28.875357142857144,0.10467738095238097,0.057405952380952384,0.6201119047619048,-0.1002857142857143,-0.19943690476190476,28.65416666666667,0.4820607142857143,0,0
Haryana,2019,2,0.10992105263157893,0.049673684210526314,0.6627631578947368,-0.09901052631578948,-0.2319315789473684,27.652631578947368,0.10720526315789475,0.05258421052631579,0.6398,-0.0960842105263158,-0.20522631578947367,28.880526315789474,0.10856315789473685,0.05112894736842105,0.6512815789473684,-0.09754736842105263,-0.21857894736842107,28.266578947368423,0.5008578947368421,0,0
Haryana,2019,3,0.09459473684210526,0.049821052631578946,0.6033157894736842,-0.09092105263157894,-0.20950526315789472,28.006842105263157,0.10992105263157893,0.049673684210526314,0.6627631578947368,-0.09901052631578948,-0.2319315789473684,27.652631578947368,0.10390701754385964,0.05069298245614035,0.6352929824561403,-0.09533859649122807,-0.21555438596491228,28.179999999999996,0.5008578947368421,0,1
Haryana,2019,4,0.09921052631578947,0.05877368421052632,0.6166842105263158,-0.09624210526315789,-0.22276842105263156,28.525263157894738,0.09459473684210526,0.049821052631578946,0.6033157894736842,-0.09092105263157894,-0.20950526315789472,28.006842105263157,0.1012421052631579,0.05275614035087719,0.6275877192982456,-0.09539122807017544,-0.2214017543859649,28.061578947368417,0.5008578947368421,0,0
Haryana,2019,5,0.09632105263157895,0.05452105263157895,0.6195947368421052,-0.1377157894736842,-0.2027684210526316,26.84315789473684,0.09921052631578947,0.05877368421052632,0.6166842105263158,-0.09624210526315789,-0.22276842105263156,28.525263157894738,0.09670877192982456,0.0543719298245614,0.613198245614035,-0.10829298245614036,-0.21168070175438594,27.79175438596491,0.5008578947368421,0,0
Haryana,2019,6,0.15769473684210525,0.07908947368421053,0.6838210526315789,-0.02037368421052631,-0.11868947368421053,28.567894736842103,0.09632105263157895,0.05452105263157895,0.6195947368421052,-0.1377157894736842,-0.2027684210526316,26.84315789473684,0.11774210526315788,0.06412807017543859,0.6400333333333333,-0.08477719298245615,-0.18140877192982455,27.978771929824564,0.5008578947368421,1,0
Haryana,2019,7,0.14666315789473683,0.06895263157894738,0.6548631578947368,-0.016247368421052632,-0.12498947368421053,28.887894736842107,0.15769473684210525,0.07908947368421053,0.6838210526315789,-0.02037368421052631,-0.11868947368421053,28.567894736842103,0.13355964912280702,0.06752105263157894,0.652759649122807,-0.05811228070175439,-0.1488157894736842,28.099649122807016,0.5008578947368421,1,1
Haryana,2019,8,0.1403263157894737,0.0736578947368421,0.6515421052631579,-0.018726315789473685,-0.12595789473684213,29.293157894736844,0.14666315789473683,0.06895263157894738,0.6548631578947368,-0.016247368421052632,-0.12498947368421053,28.887894736842107,0.1482280701754386,0.07390000000000001,0.6634087719298245,-0.018449122807017545,-0.12321228070175438,28.916315789473682,0.5008578947368421,1,1
Haryana,2019,9,0.14917894736842105,0.06976842105263159,0.7076263157894737,-0.03254736842105263,-0.12910526315789472,28.60736842105263,0.1403263157894737,0.0736578947368421,0.6515421052631579,-0.018726315789473685,-0.12595789473684213,29.293157894736844,0.1453894736842105,0.07079298245614035,0.6713438596491228,-0.022507017543859652,-0.1266842105263158,28.929473684210524,0.5008578947368421,1,1
Haryana,2019,10,0.10973157894736843,0.040868421052631575,0.603321052631579,-0.10170526315789474,-0.18326315789473685,27.333157894736843,0.14917894736842105,0.06976842105263159,0.7076263157894737,-0.03254736842105263,-0.12910526315789472,28.60736842105263,0.13307894736842107,0.06143157894736842,0.6541631578947369,-0.05099298245614035,-0.14610877192982458,28.41122807017544,0.5008578947368421,0,0
Haryana,2019,11,0.09398947368421053,0.051000000000000004,0.6310368421052631,-0.11674210526315791,-0.20791578947368422,29.029999999999998,0.10973157894736843,0.040868421052631575,0.603321052631579,-0.10170526315789474,-0.18326315789473685,27.333157894736843,0.11763333333333334,0.053878947368421054,0.6473280701754386,-0.08366491228070176,-0.1734280701754386,28.323508771929824,0.5008578947368421,0,1
Haryana,2019,12,0.11409473684210528,0.042431578947368424,0.6295315789473684,-0.07773157894736843,-0.20666842105263158,27.597894736842107,0.09398947368421053,0.051000000000000004,0.6310368421052631,-0.11674210526315791,-0.20791578947368422,29.029999999999998,0.10593859649122808,0.04476666666666667,0.6212964912280702,-0.09872631578947368,-0.19928245614035087,27.98701754385965,0.5008578947368421,0,1
Haryana,2020,1,0.09697368421052632,0.034847368421052634,0.6187473684210526,-0.12386315789473683,-0.21954736842105263,28.369473684210526,0.11409473684210528,0.042431578947368424,0.6295315789473684,-0.07773157894736843,-0.20666842105263158,27.597894736842107,0.1016859649122807,0.04275964912280702,0.626438596491228,-0.10611228070175438,-0.21137719298245616,28.332456140350875,0.5008578947368421,0,0
Haryana,2020,2,0.11932105263157895,0.05604210526315789,0.606421052631579,-0.09826315789473684,-0.18626315789473685,27.944210526315793,0.09697368421052632,0.034847368421052634,0.6187473684210526,-0.12386315789473683,-0.21954736842105263,28.369473684210526,0.11012982456140351,0.04444035087719298,0.6182333333333333,-0.09995263157894736,-0.204159649122807,27.970526315789478,0.5008578947368421,0,0
Haryana,2020,3,0.10362631578947369,0.045357894736842104,0.6177842105263158,-0.10106315789473685,-0.2158842105263158,28.11842105263158,0.11932105263157895,0.05604210526315789,0.606421052631579,-0.09826315789473684,-0.18626315789473685,27.944210526315793,0.10664035087719298,0.04541578947368421,0.6143175438596491,-0.10772982456140352,-0.20723157894736843,28.1440350877193,0.5008578947368421,0,0
Haryana,2020,4,0.08094736842105263,0.045447368421052625,0.5579157894736843,-0.10785263157894737,-0.2058421052631579,27.19736842105263,0.10362631578947369,0.045357894736842104,0.6177842105263158,-0.10106315789473685,-0.2158842105263158,28.11842105263158,0.10129824561403508,0.04894912280701754,0.594040350877193,-0.10239298245614036,-0.20266315789473685,27.75333333333333,0.5008578947368421,0,1
Haryana,2020,5,0.08576842105263158,0.028847368421052632,0.6938263157894737,-0.11135263157894737,-0.22831578947368422,26.960526315789473,0.08094736842105263,0.045447368421052625,0.5579157894736843,-0.10785263157894737,-0.2058421052631579,27.19736842105263,0.0901140350877193,0.039884210526315786,0.6231754385964913,-0.1067561403508772,-0.21668070175438595,27.42543859649123,0.5008578947368421,0,1
Haryana,2020,6,0.13076315789473686,0.07368947368421053,0.6613052631578947,-0.05513684210526315,-0.14346842105263158,29.227368421052628,0.08576842105263158,0.028847368421052632,0.6938263157894737,-0.11135263157894737,-0.22831578947368422,26.960526315789473,0.09915964912280702,0.049328070175438596,0.6376824561403509,-0.09144736842105264,-0.1925421052631579,27.795087719298248,0.5008578947368421,1,0
Haryana,2020,7,0.12886842105263158,0.07576842105263158,0.640778947368421,-0.033299999999999996,-0.09571578947368421,27.937894736842107,0.13076315789473686,0.07368947368421053,0.6613052631578947,-0.05513684210526315,-0.14346842105263158,29.227368421052628,0.11513333333333332,0.059435087719298244,0.6653035087719298,-0.06659649122807018,-0.15583333333333335,28.0419298245614,0.5008578947368421,1,1
Haryana,2020,8,0.15196315789473683,0.06508421052631579,0.692078947368421,-0.05871052631578947,-0.1253578947368421,30.252105263157894,0.12886842105263158,0.07576842105263158,0.640778947368421,-0.033299999999999996,-0.09571578947368421,27.937894736842107,0.1371982456140351,0.0715140350877193,0.6647210526315789,-0.049049122807017544,-0.1215140350877193,29.139122807017543,0.5008578947368421,1,1
Haryana,2020,9,0.14315263157894736,0.05911578947368421,0.6810736842105264,-0.012700000000000001,-0.1428684210526316,29.10736842105263,0.15196315789473683,0.06508421052631579,0.692078947368421,-0.05871052631578947,-0.1253578947368421,30.252105263157894,0.14132807017543858,0.06665614035087719,0.6713105263157895,-0.034903508771929825,-0.12131403508771929,29.099122807017544,0.5008578947368421,1,1
Haryana,2020,10,0.0989157894736842,0.05805263157894737,0.6628736842105263,-0.07675263157894736,-0.21780526315789475,29.06,0.14315263157894736,0.05911578947368421,0.6810736842105264,-0.012700000000000001,-0.1428684210526316,29.10736842105263,0.13134385964912282,0.06075087719298245,0.6786754385964912,-0.04938771929824561,-0.16201052631578947,29.473157894736843,0.5008578947368421,0,1
Haryana,2020,11,0.09946315789473685,0.05175263157894736,0.652778947368421,-0.11684736842105263,-0.22276315789473683,28.146315789473682,0.0989157894736842,0.05805263157894737,0.6628736842105263,-0.07675263157894736,-0.21780526315789475,29.06,0.1138438596491228,0.05630701754385965,0.6655754385964913,-0.06876666666666667,-0.19447894736842106,28.771228070175436,0.5008578947368421,0,1
Haryana,2020,12,0.10179473684210526,0.056010526315789476,0.5819421052631579,-0.07873157894736842,-0.21131052631578948,28.643684210526317,0.09946315789473685,0.05175263157894736,0.652778947368421,-0.11684736842105263,-0.22276315789473683,28.146315789473682,0.10005789473684211,0.0552719298245614,0.6325315789473684,-0.09077719298245615,-0.21729298245614037,28.616666666666667,0.5008578947368421,0,1
Haryana,2021,1,0.10648421052631579,0.050826315789473685,0.6120157894736842,-0.12444210526315788,-0.1530842105263158,27.251052631578947,0.10179473684210526,0.056010526315789476,0.5819421052631579,-0.07873157894736842,-0.21131052631578948,28.643684210526317,0.10258070175438597,0.05286315789473684,0.615578947368421,-0.10667368421052632,-0.19571929824561404,28.013684210526314,0.5008578947368421,0,1
Haryana,2021,2,0.0962578947368421,0.0542578947368421,0.661021052631579,-0.06643157894736842,-0.17195263157894738,28.28421052631579,0.10648421052631579,0.050826315789473685,0.6120157894736842,-0.12444210526315788,-0.1530842105263158,27.251052631578947,0.10151228070175437,0.053698245614035085,0.6183263157894736,-0.08986842105263158,-0.1787824561403509,28.059649122807016,0.5008578947368421,0,0
Haryana,2021,3,0.08517368421052632,0.04820526315789474,0.6467,-0.051936842105263156,-0.22656842105263159,28.17526315789474,0.0962578947368421,0.0542578947368421,0.661021052631579,-0.06643157894736842,-0.17195263157894738,28.28421052631579,0.0959719298245614,0.051096491228070175,0.6399122807017544,-0.08093684210526315,-0.18386842105263157,27.903508771929822,0.5008578947368421,0,0
Haryana,2021,4,0.09657894736842106,0.05842105263157894,0.6557263157894737,-0.09298947368421052,-0.2090578947368421,27.756842105263157,0.08517368421052632,0.04820526315789474,0.6467,-0.051936842105263156,-0.22656842105263159,28.17526315789474,0.09267017543859649,0.053628070175438594,0.6544824561403508,-0.07045263157894736,-0.20252631578947367,28.072105263157894,0.5008578947368421,0,0
Haryana,2021,5,0.10591052631578945,0.0497421052631579,0.5977736842105262,-0.12577894736842107,-0.21647368421052635,28.689473684210526,0.09657894736842106,0.05842105263157894,0.6557263157894737,-0.09298947368421052,-0.2090578947368421,27.756842105263157,0.09588771929824562,0.05212280701754386,0.6334,-0.09023508771929825,-0.21736666666666665,28.207192982456142,0.5008578947368421,0,0
Haryana,2021,6,0.1262578947368421,0.07078947368421053,0.7182157894736843,-0.013084210526315792,-0.08308421052631579,28.533684210526314,0.10591052631578945,0.0497421052631579,0.5977736842105262,-0.12577894736842107,-0.21647368421052635,28.689473684210526,0.10958245614035086,0.059650877192982454,0.6572385964912281,-0.0772842105263158,-0.16953859649122807,28.326666666666668,0.5008578947368421,1,1
Haryana,2021,7,0.16175263157894737,0.07516315789473683,0.7250526315789474,-0.01744736842105263,-0.11720526315789474,30.192105263157895,0.1262578947368421,0.07078947368421053,0.7182157894736843,-0.013084210526315792,-0.08308421052631579,28.533684210526314,0.13130701754385965,0.06523157894736842,0.6803473684210527,-0.05210350877192983,-0.13892105263157895,29.13842105263158,0.5008578947368421,1,1
Haryana,2021,8,0.14234210526315788,0.07282631578947368,0.6917210526315789,-0.03706315789473684,-0.08581578947368422,28.737894736842104,0.16175263157894737,0.07516315789473683,0.7250526315789474,-0.01744736842105263,-0.11720526315789474,30.192105263157895,0.14345087719298247,0.07292631578947369,0.7116631578947368,-0.022531578947368427,-0.09536842105263159,29.15456140350877,0.5008578947368421,1,1
Haryana,2021,9,0.16644736842105265,0.07606842105263158,0.6705842105263158,-0.017342105263157895,-0.10967368421052633,30.085263157894737,0.14234210526315788,0.07282631578947368,0.6917210526315789,-0.03706315789473684,-0.08581578947368422,28.737894736842104,0.15684736842105262,0.0746859649122807,0.6957859649122807,-0.02395087719298246,-0.10423157894736841,29.671754385964913,0.5008578947368421,1,1
Haryana,2021,10,0.09833684210526317,0.058257894736842106,0.6881368421052632,-0.0945578947368421,-0.21244736842105263,28.427894736842106,0.16644736842105265,0.07606842105263158,0.6705842105263158,-0.017342105263157895,-0.10967368421052633,30.085263157894737,0.13570877192982456,0.06905087719298246,0.6834807017543859,-0.049654385964912284,-0.13597894736842106,29.083684210526318,0.5008578947368421,0,1
Haryana,2021,11,0.08007368421052632,0.04766315789473684,0.6056368421052631,-0.10084210526315789,-0.20183684210526318,26.736842105263158,0.09833684210526317,0.058257894736842106,0.6881368421052632,-0.0945578947368421,-0.21244736842105263,28.427894736842106,0.11495263157894736,0.06066315789473684,0.6547859649122807,-0.07091403508771929,-0.17465263157894736,28.416666666666664,0.5008578947368421,0,1
Haryana,2021,12,0.11276842105263157,0.041652631578947365,0.6065368421052632,-0.08805789473684211,-0.19823684210526316,29.10263157894737,0.08007368421052632,0.04766315789473684,0.6056368421052631,-0.10084210526315789,-0.20183684210526318,26.736842105263158,0.09705964912280703,0.04919122807017544,0.6334368421052631,-0.0944859649122807,-0.2041736842105263,28.089122807017546,0.5008578947368421,0,1
Haryana,2022,1,0.11069999999999999,0.05248947368421052,0.5868315789473684,-0.09203157894736842,-0.18453684210526314,28.928421052631577,0.11276842105263157,0.041652631578947365,0.6065368421052632,-0.08805789473684211,-0.19823684210526316,29.10263157894737,0.10118070175438595,0.04726842105263158,0.5996684210526315,-0.09364385964912281,-0.1948701754385965,28.255964912280703,0.5008578947368421,0,1
Haryana,2022,2,0.11520526315789473,0.05443684210526316,0.6179947368421054,-0.06651578947368421,-0.2452421052631579,29.007368421052632,0.11069999999999999,0.05248947368421052,0.5868315789473684,-0.09203157894736842,-0.18453684210526314,28.928421052631577,0.11289122807017545,0.04952631578947368,0.6037877192982456,-0.08220175438596491,-0.20933859649122805,29.01280701754386,0.5008578947368421,0,0
Haryana,2022,3,0.09199473684210527,0.04924210526315789,0.6935157894736842,-0.11538421052631578,-0.21466842105263156,27.67684210526316,0.11520526315789473,0.05443684210526316,0.6179947368421054,-0.06651578947368421,-0.2452421052631579,29.007368421052632,0.10596666666666667,0.05205614035087719,0.6327807017543859,-0.09131052631578948,-0.2148157894736842,28.537543859649123,0.5008578947368421,0,0
Haryana,2022,4,0.10126842105263158,0.046815789473684206,0.5463947368421053,-0.09618947368421052,-0.23096842105263157,28.563157894736843,0.09199473684210527,0.04924210526315789,0.6935157894736842,-0.11538421052631578,-0.21466842105263156,27.67684210526316,0.10282280701754386,0.05016491228070175,0.6193017543859649,-0.09269649122807018,-0.23029298245614035,28.41578947368421,0.5008578947368421,0,0
Haryana,2022,5,0.09753684210526316,0.046442105263157896,0.5880631578947368,-0.12613157894736843,-0.20610526315789474,27.986315789473686,0.10126842105263158,0.046815789473684206,0.5463947368421053,-0.09618947368421052,-0.23096842105263157,28.563157894736843,0.09693333333333333,0.04750000000000001,0.6093245614035088,-0.1125684210526316,-0.21724736842105263,28.07543859649123,0.5008578947368421,0,0
Haryana,2022,6,0.14694736842105263,0.06899473684210526,0.6710315789473684,0.01391578947368421,-0.0684578947368421,28.629473684210527,0.09753684210526316,0.046442105263157896,0.5880631578947368,-0.12613157894736843,-0.20610526315789474,27.986315789473686,0.11525087719298244,0.05408421052631579,0.6018298245614035,-0.06946842105263158,-0.16851052631578947,28.392982456140352,0.5008578947368421,1,1
Haryana,2022,7,0.14626842105263158,0.07193684210526316,0.6544263157894737,-0.02366315789473684,-0.08540526315789473,29.311578947368425,0.14694736842105263,0.06899473684210526,0.6710315789473684,0.01391578947368421,-0.0684578947368421,28.629473684210527,0.13025087719298245,0.06245789473684211,0.637840350877193,-0.04529298245614035,-0.11998947368421052,28.64245614035088,0.5008578947368421,1,0
